https://radiolab.org/podcast/cataclysm-sentence-2306/transcript
https://chrt.fm/track/53A61E/pdst.fm/e/dts.podtrac.com/pts/redirect.mp3/waaa.wnyc.org/radiolab_podcast/radiolab_podcast063023_cataclysm.mp3?awCollectionId=15957&awEpisodeId=1339954
work time: 1h54min
EDL	00:00:43,672	00:00:46,137	| radiolab_the_cataclysm_sentence |	LULU: ... we are talking to Radiolab producer Rachael Cusick.
EDL	00:00:46,137	00:00:46,879	| radiolab_the_cataclysm_sentence |	RACHAEL: That's me.
EDL	00:00:46,879	00:00:48,970	| radiolab_the_cataclysm_sentence |	LATIF: In the actual physical live studio with us.
EDL	00:00:48,970	00:00:51,328	| radiolab_the_cataclysm_sentence |	RACHAEL: In the physical studio. Oh!
EDL	00:00:51,328	00:00:54,560	| radiolab_the_cataclysm_sentence |	LULU: Yeah. Rach has been a producer on the show for six years.
EDL	00:00:54,560	00:00:58,529	| radiolab_the_cataclysm_sentence |	LATIF: Very uneventful six years. Totally normal six years.
EDL	00:00:58,529	00:00:59,157	| radiolab_the_cataclysm_sentence |	RACHAEL: Yeah, nothing happened.
EDL	00:00:59,157	00:01:12,959	| radiolab_the_cataclysm_sentence |	LULU: She has made—I think of you—I mean, you worked on the G series, you've done—you know, you did The Queen of Dying, which totally blows up grief and these kind of emotionally intense stories. But you've also done some of the dumbest ...
EDL	00:01:12,959	00:01:13,396	| radiolab_the_cataclysm_sentence |	RACHAEL: [laughs]
EDL	00:01:13,396	00:01:18,910	| radiolab_the_cataclysm_sentence |	LULU: Like, "Look, airplane farts! What if the Earth was made of blueberries?"
EDL	00:01:18,910	00:01:21,237	| radiolab_the_cataclysm_sentence |	RACHAEL: I contain multitudes, thank you very much. [laughs]
EDL	00:01:21,237	00:01:28,395	| radiolab_the_cataclysm_sentence |	LULU: You do! And—and we have brought you in here because we're gonna play one of your all time bangers.
EDL	00:01:28,395	00:01:29,568	| radiolab_the_cataclysm_sentence |	RACHAEL: [laughs]
EDL	00:01:29,568	00:01:34,922	| radiolab_the_cataclysm_sentence |	LULU: And I think it was the first episode that you really—like, it was a full episode that you'd done.
EDL	00:01:34,922	00:01:42,079	| radiolab_the_cataclysm_sentence |	RACHAEL: Yeah, it was the first one where I was like, here's this little nugget, and let's, like, spend a whole hour staring at this nugget.
EDL	00:01:42,079	00:01:42,633	| radiolab_the_cataclysm_sentence |	LATIF: Mm-hmm.
EDL	00:01:42,633	00:01:45,631	| radiolab_the_cataclysm_sentence |	RACHAEL: And then the whole team then made it like a chicken nugget pack, you know? [laughs]
EDL	00:01:45,631	00:01:47,830	| radiolab_the_cataclysm_sentence |	LULU: And—and this episode is called what?
EDL	00:01:47,830	00:01:49,131	| radiolab_the_cataclysm_sentence |	RACHAEL: Cataclysm Sentence.
EDL	00:01:49,131	00:01:53,204	| radiolab_the_cataclysm_sentence |	LULU: And we're doing this one today because it's great, but also because we are—we are ...
EDL	00:01:53,204	00:01:55,488	| radiolab_the_cataclysm_sentence |	LATIF: We're suffering our own cataclysm over here.
EDL	00:01:55,488	00:01:56,106	| radiolab_the_cataclysm_sentence |	LULU: Yeah.
EDL	00:01:56,106	00:01:59,935	| radiolab_the_cataclysm_sentence |	LATIF: Which is that Rachael is leaving us.
EDL	00:01:59,935	00:02:00,756	| radiolab_the_cataclysm_sentence |	RACHAEL: Mm-hmm.
EDL	00:02:00,756	00:02:02,271	| radiolab_the_cataclysm_sentence |	LATIF: Leaving all of us. You too, listener.
EDL	00:02:02,271	00:02:02,976	| radiolab_the_cataclysm_sentence |	LULU: Yeah.
EDL	00:02:02,976	00:02:20,118	| radiolab_the_cataclysm_sentence |	RACHAEL: Yeah, I know! Aah! I'm leaving my grandma, I'm leaving a lot of people right now, but I myself am feeling my cataclysm of losing you guys and leaving the show, stepping out into new things that I don't even know what is waiting for me, but mostly moving geographically across to the other side of the world.
EDL	00:02:20,118	00:02:20,479	| radiolab_the_cataclysm_sentence |	LULU: To?
EDL	00:02:20,479	00:02:21,318	| radiolab_the_cataclysm_sentence |	RACHAEL: Australia.
EDL	00:02:21,318	00:02:22,779	| radiolab_the_cataclysm_sentence |	LULU: Australia.
EDL	00:02:22,779	00:02:26,619	| radiolab_the_cataclysm_sentence |	RACHAEL: [laughs] Yeah. Boy, that's gonna be really annoying to everybody who actually lives there.
EDL	00:02:26,619	00:02:39,025	| radiolab_the_cataclysm_sentence |	LULU: [laughs] So in just a quick little—before we play this episode, can you just talk a little bit about how—how it came to be and, like, what—what happened?
EDL	00:02:39,025	00:02:52,038	| radiolab_the_cataclysm_sentence |	RACHAEL: Yeah. So in the beginning of the episode, you'll hear, like, exactly why I bumped into the idea, but basically I ran into this question that then I brought to a meeting, and I was just like, "I don't know what it is about this, but I need us to think about it." 
EDL	00:02:52,038	00:02:57,187	| radiolab_the_cataclysm_sentence |	And I was just like, I want to get question asked to as many people as we can. 
EDL	00:02:57,187	00:03:11,602	| radiolab_the_cataclysm_sentence |	And for some reason, the whole team decided let's throw all of our love and attention into this. And everybody is gonna take a little corner of it, they're gonna, like, follow it into their deepest heart's content and call up the people they admire. 
EDL	00:03:11,602	00:03:16,177	| radiolab_the_cataclysm_sentence |	Everybody rallied around it, like, dozens of phone calls over months. 
EDL	00:03:16,177	00:03:19,984	| radiolab_the_cataclysm_sentence |	Like, it just felt like the scene at the end of the movie where you get, like, lifted up. 
EDL	00:03:19,984	00:03:28,603	| radiolab_the_cataclysm_sentence |	It's like, "Yeah, let's carry this through all the way!" And then it was like a whole year-long thing, and then it came out in 2020 so, like, early days of the pandemic.
EDL	00:03:28,603	00:03:31,689	| radiolab_the_cataclysm_sentence |	LULU: Well, should we—should we take a listen?
EDL	00:03:31,689	00:03:32,443	| radiolab_the_cataclysm_sentence |	RACHAEL: Yeah!
EDL	00:03:32,443	00:03:34,384	| radiolab_the_cataclysm_sentence |	LULU: And then maybe we'll ask you one thing at the very end.
EDL	00:03:34,384	00:03:35,483	| radiolab_the_cataclysm_sentence |	RACHAEL: Yeah, let's do it.
EDL	00:03:35,483	00:03:40,208	| radiolab_the_cataclysm_sentence |	LATIF: All right, so here we go: The Cataclysm Sentence from 2020.
EDL	00:03:40,208	00:03:40,822	| radiolab_the_cataclysm_sentence |	RACHAEL: Ah!
EDL	00:03:40,822	00:03:47,078	| radiolab_the_cataclysm_sentence |	JAD ABUMRAD: Before we begin, just want to let you know this episode contains a couple moments of explicit language.
EDL	00:03:47,078	00:04:07,271	| radiolab_the_cataclysm_sentence |	[RADIOLAB INTRO]
EDL	00:04:07,271	00:04:08,315	| radiolab_the_cataclysm_sentence |	RACHAEL CUSICK: All right. Hello?
EDL	00:04:08,315	00:04:16,490	| radiolab_the_cataclysm_sentence |	JAD: Okay, so this episode took the entire staff to put together, but it really began with one of our producers, Rachael Cusick.
EDL	00:04:16,490	00:04:18,342	| radiolab_the_cataclysm_sentence |	JAD: What's happening Rachael Cusick?
EDL	00:04:18,342	00:04:24,263	| radiolab_the_cataclysm_sentence |	RACHAEL: Not much, Jad Abumrad. Just stretching. Watching you eat a sandwich. Living life.
EDL	00:04:24,263	00:04:25,255	| radiolab_the_cataclysm_sentence |	JAD: I'm sorry. Living life?
EDL	00:04:25,255	00:04:26,289	| radiolab_the_cataclysm_sentence |	RACHAEL: [laughs]
EDL	00:04:26,289	00:04:27,702	| radiolab_the_cataclysm_sentence |	JAD: All right.
EDL	00:04:27,702	00:04:28,402	| radiolab_the_cataclysm_sentence |	RACHAEL: Cool.
EDL	00:04:28,402	00:04:36,113	| radiolab_the_cataclysm_sentence |	JAD: All right, now that I've made a mess of my sitting area, so how did you—maybe take me back to the moment you—you—how did you bump into this?
EDL	00:04:36,113	00:04:44,745	| radiolab_the_cataclysm_sentence |	RACHAEL: Okay. So I bumped into this idea because of this book that is in my hand right now. It's called Eating the Sun. And basically, I got pulled into this book because I was like, okay, eating.
EDL	00:04:44,745	00:04:45,799	| radiolab_the_cataclysm_sentence |	JAD: Eating.
EDL	00:04:45,799	00:04:51,836	| radiolab_the_cataclysm_sentence |	RACHAEL: That's pretty much all I need. [laughs] Just have that title in anything and I'm like, I'm sold. Send me a copy.
EDL	00:04:51,836	00:04:53,063	| radiolab_the_cataclysm_sentence |	JAD: You are the foodiest among us.
EDL	00:04:53,063	00:05:10,247	| radiolab_the_cataclysm_sentence |	RACHAEL: I am the foodiest. I love food so much. And so I thought this was gonna be about food. And this book comes, and each page is a different musing on science. Wonky wonky. But I'll just read a few: Planetary Motion; What is Heat? Milky Solar Galaxy System. So they're all kind of like universe-y reflections. 
EDL	00:05:10,247	00:05:25,472	| radiolab_the_cataclysm_sentence |	Anyway, pretty early on I'm flipping these pages and on, like, page 17, I come across this thing with Richard Feynman and this prompt that he gave in this lecture series back in the 1960s. And I was like, "Wow. That is perhaps the, like, coolest question I've ever seen this year."
EDL	00:05:25,472	00:05:28,305	| radiolab_the_cataclysm_sentence |	Okay, ready? Ready? Hold on, hold on.
EDL	00:05:28,305	00:05:32,295	| radiolab_the_cataclysm_sentence |	JAD: Wait, wait. Before you do that, maybe just set up, like, who Richard Feynman is?
EDL	00:05:32,295	00:05:44,625	| radiolab_the_cataclysm_sentence |	RACHAEL: Okay. So Richard Feynman, this famous physicist. At the time, he was like a whippersnapper of Cal Tech. I imagine there was like a soundtrack, it's like Stayin' Alive, Stayin' Alive every time he, like, walked onto campus. He was like the hotshot. I think he had ...
EDL	00:05:44,625	00:05:45,723	| radiolab_the_cataclysm_sentence |	JAD: He was pretty attractive, too.
EDL	00:05:45,723	00:05:46,748	| radiolab_the_cataclysm_sentence |	RACHAEL: He was! He was a handsome guy.
EDL	00:05:46,748	00:05:47,488	| radiolab_the_cataclysm_sentence |	JAD: Yeah.
EDL	00:05:47,488	00:05:54,442	| radiolab_the_cataclysm_sentence |	RACHAEL: Slicked back hair. So he was famous. He had not yet won the Nobel Prize, but he was, like, on his way to do it. He had just worked on the atomic bomb. 
EDL	00:05:54,442	00:06:03,824	| radiolab_the_cataclysm_sentence |	Everyone kind of knew who he was. But at the same time he was exploding on Cal Tech's campus, Cal Tech was having a problem because physics was so boring at the time. 
EDL	00:06:03,824	00:06:13,829	| radiolab_the_cataclysm_sentence |	Like, they could not get anyone to, like, come into an introductory physics class and get excited about it. So they tapped Richard Feynman to redo the physics curriculum for Physics 101.
EDL	00:06:13,829	00:06:19,350	| radiolab_the_cataclysm_sentence |	And so he was like, "Fine, I'll do it once but, like, that's it. You, like, take notes because I'm done after this." 
EDL	00:06:19,350	00:06:24,725	| radiolab_the_cataclysm_sentence |	And so he just, like, took at redefining what physics should be as an introductory thing. 
EDL	00:06:25,738	00:06:28,536	| radiolab_the_cataclysm_sentence |	So I actually went and found audio of this lecture.
EDL	00:06:28,536	00:06:33,523	| radiolab_the_cataclysm_sentence |	JAD: Oh, I think I've actually seen photos of this. Black and white. He's at the front of a classroom in front of a chalkboard.
EDL	00:06:33,523	00:06:34,181	| radiolab_the_cataclysm_sentence |	RACHAEL: Mm-hmm.
EDL	00:06:34,181	00:06:40,665	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP, Richard Feynman: For two years, I'm gonna lecture you on physics. I'm gonna lecture from the point of view that you are all going to be physicists. 
EDL	00:06:40,665	00:06:48,517	| radiolab_the_cataclysm_sentence |	It's not the case of course, but that's what every professor in every subject does. So assuming that you're going to be physicists, you're going to have a lot to study.]
EDL	00:06:48,517	00:06:51,813	| radiolab_the_cataclysm_sentence |	RACHAEL: Now, typically the way that Physics 101 used to be taught ...
EDL	00:06:51,813	00:06:56,234	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP, Richard Feynman: There's 200 years of the most rapidly-developing batch of knowledge that there is.]
EDL	00:06:56,234	00:07:01,114	| radiolab_the_cataclysm_sentence |	RACHAEL: ... People spent, like, an entire semester of physics learning about, like, the history of physics.
EDL	00:07:01,114	00:07:09,104	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP, Richard Feynman: There's so much in fact, that you might think that you can't learn all of it in four years. And you can't. You have to go to graduate school, too.]
EDL	00:07:09,104	00:07:11,242	| radiolab_the_cataclysm_sentence |	RACHAEL: They didn't learn anything kind of like poetic.
EDL	00:07:11,242	00:07:12,184	| radiolab_the_cataclysm_sentence |	JAD: Mm-hmm.
EDL	00:07:12,184	00:07:14,330	| radiolab_the_cataclysm_sentence |	RACHAEL: So Feynman, before he launches into his lecture, he's like ...
EDL	00:07:14,330	00:07:17,409	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP, Richard Feynman: Well, what should we teach first, if we're going to teach?]
EDL	00:07:17,409	00:07:21,701	| radiolab_the_cataclysm_sentence |	RACHAEL: "Look, I could teach you about the history of these equations and the formulas."
EDL	00:07:21,701	00:07:24,464	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP, Richard Feynman: And then just showing how they work in all the various circumstances.]
EDL	00:07:24,464	00:07:27,216	| radiolab_the_cataclysm_sentence |	RACHAEL: But he doesn't. Instead ...
EDL	00:07:27,216	00:07:27,973	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP, Richard Feynman: Now ...]
EDL	00:07:27,973	00:07:29,615	| radiolab_the_cataclysm_sentence |	RACHAEL: ... Feynman opens his entire lecture ...
EDL	00:07:29,615	00:07:30,682	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP, Richard Feynman: The first lecture ...]
EDL	00:07:30,682	00:07:32,825	| radiolab_the_cataclysm_sentence |	RACHAEL: ... with this question.
EDL	00:07:32,825	00:07:53,648	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP, Richard Feynman: If in a certain cataclysm, where all of the scientific knowledge is to be destroyed, but only one sentence is to be passed down to the next generations of creatures, what would be the best thing? The thing that contains the most information in the least number of words?]
EDL	00:07:53,648	00:07:56,730	| radiolab_the_cataclysm_sentence |	RACHAEL: So that is the question.
EDL	00:07:56,730	00:07:59,237	| radiolab_the_cataclysm_sentence |	JAD: So if the world ends and all information is gone?
EDL	00:07:59,237	00:08:03,256	| radiolab_the_cataclysm_sentence |	RACHAEL: But we can only pass on one sentence to the next generation.
EDL	00:08:03,256	00:08:06,971	| radiolab_the_cataclysm_sentence |	JAD: There's a little scrap of paper fluttering in the post-apocalyptic breeze.
EDL	00:08:06,971	00:08:12,250	| radiolab_the_cataclysm_sentence |	RACHAEL: Yes, but it has to be the least amount of words with the most amount of information. So I can't give you, like, a textbook, you know?
EDL	00:08:12,250	00:08:12,672	| radiolab_the_cataclysm_sentence |	JAD: Hmm.
EDL	00:08:12,672	00:08:16,890	| radiolab_the_cataclysm_sentence |	RACHAEL: There has to be one thing that's concise and can unlock the universe.
EDL	00:08:16,890	00:08:18,095	| radiolab_the_cataclysm_sentence |	JAD: Like, what would you write on the paper?
EDL	00:08:18,095	00:08:25,285	| radiolab_the_cataclysm_sentence |	RACHAEL: Well, yeah. What would you do to, like, pass the baton to the next generation with the simplest thing that you could possibly think up?
EDL	00:08:25,285	00:08:28,602	| radiolab_the_cataclysm_sentence |	JAD: Oh, that's such an interesting question. Did Feynman in that lecture have an answer?
EDL	00:08:28,602	00:08:29,883	| radiolab_the_cataclysm_sentence |	RACHAEL: Yes. He said ...
EDL	00:08:29,883	00:08:31,193	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP, Richard Feynman: Our belief ...]
EDL	00:08:31,193	00:08:32,645	| radiolab_the_cataclysm_sentence |	RACHAEL: ... it is the atomic hypothesis ...
EDL	00:08:32,645	00:08:51,549	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP, Richard Feynman: ... it is the atomic hypothesis or the atomic fact or whatever you want to call it, that all things are made out of atoms, little particles that move around, are in perpetual motion, attract each other when they're some distance apart but repel being squeezed into one another.]
EDL	00:08:51,549	00:08:52,549	| radiolab_the_cataclysm_sentence |	RACHAEL: Period.
EDL	00:08:52,549	00:08:56,965	| radiolab_the_cataclysm_sentence |	JAD: So this is his sentence that would be on the paper fluttering in the breeze?
EDL	00:08:56,965	00:08:57,647	| radiolab_the_cataclysm_sentence |	RACHAEL: Yes.
EDL	00:08:57,647	00:09:03,600	| radiolab_the_cataclysm_sentence |	JAD: That would land in the hand of a little alien child, and he would expect that to be the thing that they use to restart their civilization?
EDL	00:09:03,600	00:09:09,337	| radiolab_the_cataclysm_sentence |	RACHAEL: Yes. Which if you are, like, that little child, you're like, "What the hell am I supposed to do with this piece of paper?"
EDL	00:09:09,337	00:09:10,331	| radiolab_the_cataclysm_sentence |	JAD: I was like, "So what?"
EDL	00:09:10,331	00:09:22,069	| radiolab_the_cataclysm_sentence |	RACHAEL: I just want to know how to build a fire, you know? [laughs] But the thing that I love about Feynman's answer is that once you begin to pick it apart, it just begins to grow.
EDL	00:09:22,069	00:09:23,058	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP, Richard Feynman: You'll see.]
EDL	00:09:23,058	00:09:23,791	| radiolab_the_cataclysm_sentence |	RACHAEL: And grow.
EDL	00:09:23,791	00:09:31,504	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP, Richard Feynman: There's an enormous amount of information about the world, if just a little imagination and thinking is applied.]
EDL	00:09:31,504	00:09:34,822	| radiolab_the_cataclysm_sentence |	RACHAEL: I've talked to a lot of physicists this week to understand what the hell the atomic hypothesis is.
EDL	00:09:34,822	00:09:35,136	| radiolab_the_cataclysm_sentence |	JAD: Okay.
EDL	00:09:35,136	00:09:35,771	| radiolab_the_cataclysm_sentence |	RACHAEL: Come with me.
EDL	00:09:35,771	00:09:36,492	| radiolab_the_cataclysm_sentence |	JAD: Yeah, please.
EDL	00:09:36,492	00:09:39,862	| radiolab_the_cataclysm_sentence |	RACHAEL: Okay. So let's just take it part by part. First part ...
EDL	00:09:39,862	00:09:42,315	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP, Richard Feynman: All things are made out of atoms.]
EDL	00:09:42,315	00:09:43,075	| radiolab_the_cataclysm_sentence |	RACHAEL: Like ...
EDL	00:09:43,075	00:09:44,800	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: Ships. Shoes. A computer!]
EDL	00:09:44,800	00:09:45,419	| radiolab_the_cataclysm_sentence |	RACHAEL: ... everything.
EDL	00:09:45,419	00:09:47,373	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: The air, the trees. And sealing wax.]
EDL	00:09:47,373	00:09:50,868	| radiolab_the_cataclysm_sentence |	RACHAEL: The, like, coffee/seltzer/sandwich.
EDL	00:09:50,868	00:09:51,689	| radiolab_the_cataclysm_sentence |	JAD: That I just spilled all over my ...
EDL	00:09:51,689	00:09:52,612	| radiolab_the_cataclysm_sentence |	RACHAEL: That you're just spilling—yeah. You are atoms.
EDL	00:09:52,612	00:09:54,745	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: You, me and everything there is.]
EDL	00:09:54,745	00:09:56,939	| radiolab_the_cataclysm_sentence |	RACHAEL: Atoms are the ingredients.
EDL	00:09:56,939	00:09:58,405	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: The building bricks of the whole universe.]
EDL	00:09:58,405	00:10:01,667	| radiolab_the_cataclysm_sentence |	RACHAEL: That's part one. Part two ...
EDL	00:10:01,667	00:10:02,478	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP, Richard Feynman: Atoms.]
EDL	00:10:02,478	00:10:03,950	| radiolab_the_cataclysm_sentence |	RACHAEL: Atoms are all moving all the time.
EDL	00:10:03,950	00:10:07,744	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP, Richard Feynman: The continuous jiggling and bouncing, turning and twisting around one another.]
EDL	00:10:07,744	00:10:13,198	| radiolab_the_cataclysm_sentence |	RACHAEL: That's really important, because once you start to figure out that atoms are in motion, you begin to figure out things like ...
EDL	00:10:13,198	00:10:14,468	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: Let's look at heat.]
EDL	00:10:14,468	00:10:15,076	| radiolab_the_cataclysm_sentence |	RACHAEL: ... temperature.
EDL	00:10:15,076	00:10:16,846	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: With an atomic eye, so to speak.]
EDL	00:10:16,846	00:10:17,838	| radiolab_the_cataclysm_sentence |	RACHAEL: There's also pressure.
EDL	00:10:17,838	00:10:20,217	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: Electricity is a source of energy.]
EDL	00:10:20,217	00:10:29,593	| radiolab_the_cataclysm_sentence |	RACHAEL: Electricity. All these things have to do with how fast atoms are moving, how many atoms are moving, what parts of atoms are moving. So from there you're, like, a hop and a skip away from, like ...
EDL	00:10:29,593	00:10:31,710	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: The power of steam.]
EDL	00:10:31,710	00:10:34,718	| radiolab_the_cataclysm_sentence |	RACHAEL: ... steam engines. Telephones. The electrical grid.]
EDL	00:10:34,718	00:10:36,632	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: Gaseous pressure drives this plane forward.]
EDL	00:10:36,632	00:10:37,642	| radiolab_the_cataclysm_sentence |	RACHAEL: Understanding flight.
EDL	00:10:37,642	00:10:38,607	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: Good evening. We had a high today ...]
EDL	00:10:38,607	00:10:39,365	| radiolab_the_cataclysm_sentence |	RACHAEL: Weather patterns.
EDL	00:10:39,365	00:10:41,690	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: Barometric pressure, 30.04 at steady.]
EDL	00:10:41,690	00:10:43,439	| radiolab_the_cataclysm_sentence |	RACHAEL: So that's part two.
EDL	00:10:43,439	00:10:44,069	| radiolab_the_cataclysm_sentence |	JAD: Okay.
EDL	00:10:44,069	00:10:48,645	| radiolab_the_cataclysm_sentence |	RACHAEL: Part one tells you what matter is. Part two tells you basic things about that matter. Part three ...
EDL	00:10:48,645	00:10:54,697	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP, Richard Feynman: Atoms attract each other when they are some distance apart, but repel being squeezed into one another.]
EDL	00:10:54,697	00:11:02,751	| radiolab_the_cataclysm_sentence |	RACHAEL: ... is basically how atoms interact with each other. And once you understand that, it is huge.
EDL	00:11:05,849	00:11:17,843	| radiolab_the_cataclysm_sentence |	Because in this last part is basically all of chemistry. Once you start understanding how atoms come together to make molecules, you can start putting molecules together to make things like ...
EDL	00:11:17,843	00:11:18,546	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: Penicillin.]
EDL	00:11:18,546	00:11:19,262	| radiolab_the_cataclysm_sentence |	RACHAEL: ... antibiotics.
EDL	00:11:19,262	00:11:20,425	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: Polio vaccine.]
EDL	00:11:20,425	00:11:21,053	| radiolab_the_cataclysm_sentence |	RACHAEL: Vaccines.
EDL	00:11:21,053	00:11:24,345	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: Gasoline and air mixed together, form an explosive mixture.]
EDL	00:11:24,345	00:11:25,712	| radiolab_the_cataclysm_sentence |	RACHAEL: You can build things like a combustion engine.
EDL	00:11:25,712	00:11:26,919	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: The copper-top battery.]
EDL	00:11:26,919	00:11:28,144	| radiolab_the_cataclysm_sentence |	RACHAEL: Batteries. All sorts of ...
EDL	00:11:28,144	00:11:28,891	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: Plastics.]
EDL	00:11:28,891	00:11:29,494	| radiolab_the_cataclysm_sentence |	RACHAEL: Rubbers.
EDL	00:11:29,494	00:11:30,774	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: This new super belt tire.]
EDL	00:11:30,774	00:11:31,764	| radiolab_the_cataclysm_sentence |	RACHAEL: Tires, sneakers.
EDL	00:11:31,764	00:11:32,574	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: Asphalt.]
EDL	00:11:32,574	00:11:33,185	| radiolab_the_cataclysm_sentence |	RACHAEL: Concrete.
EDL	00:11:33,185	00:11:35,038	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: Steel. The nation builder.]
EDL	00:11:35,038	00:11:37,150	| radiolab_the_cataclysm_sentence |	RACHAEL: But also, come on, balloons. Or ...
EDL	00:11:37,150	00:11:38,665	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: The essence of life.]
EDL	00:11:38,665	00:11:40,969	| radiolab_the_cataclysm_sentence |	RACHAEL: ... you can start to understand things like proteins.
EDL	00:11:40,969	00:11:41,989	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: Amino acids.]
EDL	00:11:41,989	00:11:42,922	| radiolab_the_cataclysm_sentence |	RACHAEL: Fatty acids.
EDL	00:11:42,922	00:11:43,646	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: Carbohydrates.]
EDL	00:11:43,646	00:11:44,316	| radiolab_the_cataclysm_sentence |	RACHAEL: Vitamins.
EDL	00:11:44,316	00:11:45,588	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: DNA.]
EDL	00:11:45,588	00:11:48,527	| radiolab_the_cataclysm_sentence |	RACHAEL: To me, like, this is what makes this sentence so cool. Because ...
EDL	00:11:48,527	00:11:50,026	| radiolab_the_cataclysm_sentence |	[ARCHIVE CLIP: Electricity is a source of ...]
EDL	00:11:50,026	00:11:57,652	| radiolab_the_cataclysm_sentence |	RACHAEL: ... everything is in there. Everything you need to know about the natural world and how to manipulate it.
EDL	00:12:00,314	00:12:03,963	| radiolab_the_cataclysm_sentence |	JAD: Hmm. But do you feel like ...
EDL	00:12:03,963	00:12:09,674	| radiolab_the_cataclysm_sentence |	RACHAEL: Oh, sorry. Also, chocolate chip cookies. [laughs] Think about a world without chocolate chip cookies. You would not know ...
